t,sensor0_1,sensor0_2,sensor0_3,sensor0_4,sensor0_5,sensor0_6,sensor0_7,sensor0_8,sensor0_9,sensor0_10,sensor0_11,sensor0_12,sensor0_13,sensor0_14,sensor0_15,sensor0_16,sensor0_17,sensor0_18,sensor0_19,sensor0_20,sensor0_21,sensor0_22,sensor0_23,sensor0_24,sensor0_25,sensor0_26,sensor0_27,sensor0_28,sensor0_29,sensor0_30,sensor0_31,sensor0_32,sensor0_33,sensor0_34,sensor0_35,sensor0_36,sensor0_37,sensor0_38,sensor0_39,sensor0_40,sensor0_41,sensor0_42,sensor0_43,sensor0_44,sensor0_45,sensor0_46,sensor0_47,sensor0_48,sensor0_49,sensor0_50,sensor0_51,sensor0_52,sensor0_53,sensor0_54,sensor0_55,sensor0_56,sensor0_57,sensor0_58,sensor0_59,sensor0_60,sensor0_61,sensor0_62,sensor0_63,sensor0_64,sensor1_1,sensor1_2,sensor1_3,sensor1_4,sensor1_5,sensor1_6,sensor1_7,sensor1_8,sensor1_9,sensor1_10,sensor1_11,sensor1_12,sensor1_13,sensor1_14,sensor1_15,sensor1_16,sensor1_17,sensor1_18,sensor1_19,sensor1_20,sensor1_21,sensor1_22,sensor1_23,sensor1_24,sensor1_25,sensor1_26,sensor1_27,sensor1_28,sensor1_29,sensor1_30,sensor1_31,sensor1_32,sensor1_33,sensor1_34,sensor1_35,sensor1_36,sensor1_37,sensor1_38,sensor1_39,sensor1_40,sensor1_41,sensor1_42,sensor1_43,sensor1_44,sensor1_45,sensor1_46,sensor1_47,sensor1_48,sensor1_49,sensor1_50,sensor1_51,sensor1_52,sensor1_53,sensor1_54,sensor1_55,sensor1_56,sensor1_57,sensor1_58,sensor1_59,sensor1_60,sensor1_61,sensor1_62,sensor1_63,sensor1_64,vdd_measured_1,vdd_measured_2,vdd_measured_3,vdd_measured_4,vdd_measured_5,vdd_measured_6,vdd_measured_7,vdd_measured_8,vdd_measured_9,vdd_measured_10,vdd_measured_11,vdd_measured_12,vdd_measured_13,vdd_measured_14,vdd_measured_15,vdd_measured_16,vdd_measured_17,vdd_measured_18,vdd_measured_19,vdd_measured_20,vdd_measured_21,vdd_measured_22,vdd_measured_23,vdd_measured_24,vdd_measured_25,vdd_measured_26,vdd_measured_27,vdd_measured_28,vdd_measured_29,vdd_measured_30,vdd_measured_31,vdd_measured_32,vdd_measured_33,vdd_measured_34,vdd_measured_35,vdd_measured_36,vdd_measured_37,vdd_measured_38,vdd_measured_39,vdd_measured_40,vdd_measured_41,vdd_measured_42,vdd_measured_43,vdd_measured_44,vdd_measured_45,vdd_measured_46,vdd_measured_47,vdd_measured_48,vdd_measured_49,vdd_measured_50,vdd_measured_51,vdd_measured_52,vdd_measured_53,vdd_measured_54,vdd_measured_55,vdd_measured_56,vdd_measured_57,vdd_measured_58,vdd_measured_59,vdd_measured_60,vdd_measured_61,vdd_measured_62,vdd_measured_63,vdd_measured_64
-6,24,24,24,24,24,24,24,24,24,24,25,25,24,24,24,24,24,24,24,24,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,24,23,23,23,23,23,23,23,23,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,800,800,800,800,800,800,800,800,800,800,805,805,800,800,800,800,800,800,800,800,805,805,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,795,795,795,800,795,795,795,795,795,795,795,795
-5.5,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,25,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,23,23,23,24,23,23,23,23,23,23,23,23,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,800,800,800,800,800,800,805,800,800,800,800,800,800,800,800,800,800,805,800,805,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,795,800,795,795,795,800,795,795,795,795,795,795,795,795
-5,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,24,24,23,24,23,23,23,24,23,23,23,23,23,23,23,23,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,800,800,800,800,800,800,800,800,800,800,800,800,800,805,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,795,795,800,800,795,800,795,795,795,800,795,795,795,795,795,795,795,795
-4.5,24,24,24,24,24,24,24,24,24,25,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,24,23,23,23,23,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,800,800,800,800,800,800,800,800,800,805,800,800,805,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,795,800,800,795,795,795,795,800,800,795,795,795,795,795,795,795,795,795,795,795,795,795,795
-4,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,23,23,24,24,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,24,23,24,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,795,800,795,795,800,800,795,795,795,795,800,795,795,795,795,795,795,795,795,795,795,795,795,800,795,800
-3.5,24,24,25,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,24,23,23,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,23,24,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,800,800,805,800,805,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,795,795,800,795,795,800,800,795,795,795,795,795,795,795,795,795,795,795,795,795,795,800,800,800,800,795,800
-3,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,24,23,23,24,23,23,24,24,23,23,23,23,23,23,23,23,23,23,24,23,23,24,24,24,24,24,23,24,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,795,800,800,795,795,800,795,795,800,800,795,795,795,795,795,795,795,795,795,795,800,795,795,800,800,800,800,800,795,800
-2.5,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,23,24,24,24,24,24,24,24,24,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,795,795,795,795,795,795,795,795,800,800,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,800,800,800,795,800,800,800,800,800,800,800,800
-2,24,24,24,22,24,23,23,23,23,24,23,23,24,24,24,24,22,24,24,24,24,24,24,22,24,24,22,21,22,22,23,22,22,22,22,24,23,23,22,23,23,22,23,23,22,23,22,23,23,23,22,23,23,22,22,23,23,22,22,22,23,23,24,23,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,800,800,800,790,800,795,795,795,795,800,795,795,800,800,800,800,790,800,800,800,800,800,800,790,800,800,790,785,790,790,795,790,790,790,790,800,795,795,790,795,795,790,795,795,790,795,790,795,795,795,790,795,795,790,790,795,795,790,790,790,795,795,800,795
-1.5,24,24,24,18,24,20,20,20,19,24,18,19,24,24,24,24,18,24,24,24,24,24,24,18,24,24,19,17,18,18,19,18,18,18,19,23,23,20,18,23,20,18,23,23,19,20,19,20,23,23,19,23,21,18,18,23,21,18,18,18,18,18,24,19,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,800,800,800,770,800,780,780,780,775,800,770,775,800,800,800,800,770,800,800,800,800,800,800,770,800,800,775,765,770,770,775,770,770,770,775,795,795,780,770,795,780,770,795,795,775,780,775,780,795,795,775,795,785,770,770,795,785,770,770,770,770,770,800,775
-1,24,24,24,13,24,15,15,15,13,24,13,13,24,24,24,24,13,24,24,24,24,24,24,12,24,24,14,12,13,13,15,13,12,13,14,23,23,15,13,23,15,13,23,23,14,15,14,15,23,23,13,24,16,13,12,24,16,13,13,13,13,12,24,14,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,800,800,800,745,800,755,755,755,745,800,745,745,800,800,800,800,745,800,800,800,800,800,800,740,800,800,750,740,745,745,755,745,740,745,750,795,795,755,745,795,755,745,795,795,750,755,750,755,795,795,745,800,760,745,740,800,760,745,745,745,745,740,800,750
-0.5,23,24,23,8,23,10,10,10,8,22,8,8,23,22,23,23,8,23,22,23,22,23,22,7,22,23,10,7,9,8,10,8,6,8,10,22,22,10,8,22,11,10,23,23,9,10,9,10,23,22,9,23,12,9,7,23,12,9,9,8,8,8,23,9,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,795,800,795,720,795,730,730,730,720,790,720,720,795,790,795,795,720,795,790,795,790,795,790,715,790,795,730,715,725,720,730,720,710,720,730,790,790,730,720,790,735,730,795,795,725,730,725,730,795,790,725,795,740,725,715,795,740,725,725,720,720,720,795,725
0,19,20,18,4,20,6,6,7,4,18,4,4,20,17,20,20,5,20,18,19,18,20,18,4,18,20,6,4,5,5,6,4,3,5,7,19,18,6,5,18,7,6,19,20,5,6,5,7,19,18,5,20,8,6,4,20,8,6,5,4,6,4,19,6,47,47,47,44,47,46,46,47,44,47,44,44,47,47,47,47,45,47,47,47,47,47,47,44,47,47,46,44,45,45,46,44,43,45,47,47,47,46,45,47,47,46,47,47,45,46,46,46,47,47,45,47,47,46,44,47,47,46,45,44,45,44,47,46,775,780,770,700,780,710,710,715,700,770,700,700,780,765,780,780,705,780,770,775,770,780,770,700,770,780,710,700,705,705,710,700,695,705,715,775,770,710,705,770,715,710,775,780,705,710,710,710,775,770,705,780,720,710,700,780,720,710,705,700,705,700,775,710
0.5,12,13,12,1,13,2,2,3,1,12,1,1,14,11,13,13,2,13,12,13,11,14,11,2,11,14,2,1,2,2,3,1,0,2,3,12,12,3,2,12,4,3,13,13,2,2,3,2,13,12,2,14,4,2,1,14,4,2,1,1,2,1,13,2,47,47,47,41,47,42,42,43,41,47,41,41,47,47,47,47,42,47,47,47,47,47,47,41,47,47,42,41,42,42,43,41,40,42,43,47,47,43,42,47,44,43,47,47,42,42,43,42,47,47,42,47,44,42,41,47,44,42,42,41,42,41,47,42,740,745,740,685,745,690,690,695,685,740,685,685,750,735,745,745,690,745,740,745,735,750,735,685,735,750,690,685,690,690,695,685,680,690,695,740,740,695,690,740,700,695,745,745,690,690,695,690,745,740,690,750,700,690,685,750,700,690,690,685,690,685,745,690
1,5,6,7,0,6,0,0,0,0,7,0,0,8,6,6,5,0,7,5,5,5,8,5,0,6,7,0,0,0,0,0,0,0,0,0,6,7,0,0,6,0,0,7,7,1,0,0,0,5,6,0,8,0,0,0,8,0,0,0,0,0,0,8,0,45,46,47,37,46,39,38,38,38,47,37,37,47,46,46,45,38,47,45,45,45,47,45,37,46,47,39,37,39,38,39,37,37,38,39,46,47,39,38,46,39,38,47,47,38,39,39,39,45,46,38,47,40,38,37,47,40,38,37,37,37,37,47,38,705,710,715,665,710,675,670,670,670,715,665,665,720,710,710,705,670,715,705,705,705,720,705,665,710,715,675,665,675,670,675,665,665,670,675,710,715,675,670,710,675,670,715,715,670,675,675,675,705,710,670,720,680,670,665,720,680,670,665,665,665,665,720,670
1.5,1,3,4,0,1,0,0,0,0,4,0,0,4,2,3,1,0,4,1,1,2,5,1,0,3,3,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,4,3,0,0,0,0,1,3,0,5,0,0,0,5,0,0,0,0,0,0,5,0,41,43,44,33,41,35,34,34,34,44,33,33,44,42,43,41,33,44,41,41,42,45,41,33,43,43,34,32,34,34,35,32,33,34,34,42,44,34,33,43,34,33,44,43,34,35,34,35,41,43,33,45,35,33,32,45,35,33,32,33,32,33,45,34,685,695,700,645,685,655,650,650,650,700,645,645,700,690,695,685,645,700,685,685,690,705,685,645,695,695,650,640,650,650,655,640,645,650,650,690,700,650,645,695,650,645,700,695,650,655,650,655,685,695,645,705,655,645,640,705,655,645,640,645,640,645,705,650
2,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,0,0,2,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,40,41,42,28,39,30,30,29,29,41,28,29,42,40,42,39,29,42,39,39,40,43,39,28,41,41,29,27,29,29,30,28,28,28,29,40,42,30,28,41,30,28,42,41,29,30,30,30,40,40,29,42,31,28,28,42,32,28,29,28,29,29,42,29,680,685,690,620,675,630,630,625,625,685,620,625,690,680,690,675,625,690,675,675,680,695,675,620,685,685,625,615,625,625,630,620,620,620,625,680,690,630,620,685,630,620,690,685,625,630,630,630,680,680,625,690,635,620,620,690,640,620,625,620,625,625,690,625
2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,38,25,37,25,26,26,26,37,25,25,39,37,39,37,26,38,37,38,37,39,37,25,37,39,26,24,25,25,26,24,24,25,25,38,38,27,24,38,27,26,39,39,26,26,26,26,38,37,27,39,27,25,26,39,28,27,27,25,27,27,39,27,670,675,670,605,665,605,610,610,610,665,605,605,675,665,675,665,610,670,665,670,665,675,665,605,665,675,610,600,605,605,610,600,600,605,605,670,670,615,600,670,615,610,675,675,610,610,610,610,670,665,615,675,615,605,610,675,620,615,615,605,615,615,675,615
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,33,24,33,23,24,25,25,32,23,23,35,33,34,34,25,33,33,34,33,34,34,25,32,36,24,24,23,24,23,24,22,24,24,34,33,24,23,33,26,25,35,34,25,23,24,23,34,33,25,35,24,25,26,35,24,26,26,24,26,25,34,25,650,650,645,600,645,595,600,605,605,640,595,595,655,645,650,650,605,645,645,650,645,650,650,605,640,660,600,600,595,600,595,600,590,600,600,650,645,600,595,645,610,605,655,650,605,595,600,595,650,645,605,655,600,605,610,655,600,610,610,600,610,605,650,605
3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,29,25,28,23,23,24,26,28,24,23,30,28,29,29,26,28,28,29,28,30,29,26,28,31,24,25,24,25,23,25,23,25,25,29,29,23,25,28,25,24,31,30,26,23,25,23,29,28,23,30,23,26,26,30,21,24,23,25,23,23,29,25,620,630,625,605,620,595,595,600,610,620,600,595,630,620,625,625,610,620,620,625,620,630,625,610,620,635,600,605,600,605,595,605,595,605,605,625,625,595,605,620,605,600,635,630,610,595,605,595,625,620,595,630,595,610,610,630,585,600,595,605,595,595,625,605
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,26,27,25,26,25,24,25,26,26,26,26,24,26,25,26,25,25,25,25,27,25,27,26,26,26,27,26,27,25,26,25,26,25,26,27,25,27,25,23,22,28,27,26,25,26,25,25,25,24,27,24,25,24,27,22,23,21,27,22,24,27,25,600,620,610,615,605,610,605,600,605,610,610,610,610,600,610,605,610,605,605,605,605,615,605,615,610,610,610,615,610,615,605,610,605,610,605,610,615,605,615,605,595,590,620,615,610,605,610,605,605,605,600,615,600,605,600,615,590,595,585,615,590,600,615,605
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,26,28,24,28,27,26,24,26,27,27,25,24,26,24,25,25,25,24,24,27,22,26,26,24,27,26,27,26,27,26,27,26,24,25,27,27,27,25,23,22,26,27,24,28,27,27,24,23,26,26,26,24,23,26,25,22,22,27,23,26,26,27,600,615,610,620,600,620,615,610,600,610,615,615,605,600,610,600,605,605,605,600,600,615,590,610,610,600,615,610,615,610,615,610,615,610,600,605,615,615,615,605,595,590,610,615,600,620,615,615,600,595,610,610,610,600,595,610,605,590,590,615,595,610,610,615
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,26,26,25,28,28,28,24,25,27,26,26,25,27,24,25,26,26,25,25,25,22,24,26,25,26,25,25,25,27,25,26,24,25,26,26,28,25,26,25,24,24,27,24,28,26,27,25,25,28,26,29,25,23,26,28,24,24,26,26,29,25,29,605,615,610,610,605,620,620,620,600,605,615,610,610,605,615,600,605,610,610,605,605,605,590,600,610,605,610,605,605,605,615,605,610,600,605,610,610,620,605,610,605,600,600,615,600,620,610,615,605,605,620,610,625,605,595,610,620,600,600,610,610,625,605,625
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,25,25,26,26,26,28,25,23,25,25,26,27,26,26,26,25,27,27,26,23,24,23,25,27,24,25,24,25,25,24,24,24,27,27,23,27,25,27,28,27,22,25,25,27,25,25,27,27,28,24,28,26,26,24,29,28,27,25,29,29,23,29,615,605,605,605,610,610,610,620,605,595,605,605,610,615,610,610,610,605,615,615,610,595,600,595,605,615,600,605,600,605,605,600,600,600,615,615,595,615,605,615,620,615,590,605,605,615,605,605,615,615,620,600,620,610,610,600,625,620,615,605,625,625,595,625
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,24,25,26,25,25,26,27,23,25,25,25,26,24,27,28,24,25,26,26,21,27,25,24,28,24,27,24,26,24,26,24,26,30,25,22,25,26,25,29,30,23,22,27,26,25,24,27,27,26,23,26,29,29,23,27,30,29,26,30,28,23,27,610,595,600,605,610,605,605,610,615,595,605,605,605,610,600,615,620,600,605,610,610,585,615,605,600,620,600,615,600,610,600,610,600,610,630,605,590,605,610,605,625,630,595,590,615,610,605,600,615,615,610,595,610,625,625,595,615,630,625,610,630,620,595,615
6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,26,25,26,26,26,30,24,27,27,24,25,23,26,31,23,24,25,25,22,29,27,24,26,25,29,27,29,25,28,25,29,31,24,23,24,29,24,29,31,25,22,30,26,27,26,25,26,25,23,25,31,31,23,25,30,29,28,29,26,25,26,600,600,600,610,605,610,610,610,630,600,615,615,600,605,595,610,635,595,600,605,605,590,625,615,600,610,605,625,615,625,605,620,605,625,635,600,595,600,625,600,625,635,605,590,630,610,615,610,605,610,605,595,605,635,635,595,605,630,625,620,625,610,605,610
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,26,29,24,28,28,27,31,27,30,29,26,25,24,25,31,24,24,25,26,25,27,30,26,24,28,31,29,31,28,30,27,31,30,24,26,26,31,24,26,29,28,24,30,28,30,28,24,25,26,26,25,29,30,26,26,28,27,30,26,26,28,27,600,610,610,625,600,620,620,615,635,615,630,625,610,605,600,605,635,600,600,605,610,605,615,630,610,600,620,635,625,635,620,630,615,635,630,600,610,610,635,600,610,625,620,600,630,620,630,620,600,605,610,610,605,625,630,610,610,620,615,630,610,610,620,615
7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,29,31,25,31,31,29,29,30,32,31,28,27,27,25,29,27,26,26,28,28,25,31,28,24,31,29,31,30,30,30,29,30,27,26,29,29,31,27,25,27,29,27,28,31,30,31,25,26,28,29,27,27,27,29,28,26,26,30,25,28,30,29,610,625,625,635,605,635,635,625,625,630,640,635,620,615,615,605,625,615,610,610,620,620,605,635,620,600,635,625,635,630,630,630,625,630,615,610,625,625,635,615,605,615,625,615,620,635,630,635,605,610,620,625,615,615,615,625,620,610,610,630,605,620,630,625
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,31,30,28,31,31,31,27,30,31,31,30,30,30,27,26,30,28,29,30,31,25,29,30,26,31,27,30,27,31,27,30,27,26,29,31,31,28,30,26,27,28,30,27,31,28,31,28,28,31,31,30,27,26,31,30,27,27,28,26,30,29,31,625,630,635,630,620,635,635,635,615,630,635,635,630,630,630,615,610,630,620,625,630,635,605,625,630,610,635,615,630,615,635,615,630,615,610,625,635,635,620,630,610,615,620,630,615,635,620,635,620,620,635,635,630,615,610,635,630,615,615,620,610,630,625,635
8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,30,27,30,29,29,30,26,28,27,28,30,32,30,29,25,30,30,31,31,30,27,26,29,29,28,26,27,26,28,25,29,25,26,30,29,30,27,30,29,28,26,30,27,28,27,29,30,30,31,29,31,28,27,30,32,29,29,26,29,32,27,30,635,620,630,615,630,625,625,630,610,620,615,620,630,640,630,625,605,630,630,635,635,630,615,610,625,625,620,610,615,610,620,605,625,605,610,630,625,630,615,630,625,620,610,630,615,620,615,625,630,630,635,625,635,620,615,630,640,625,625,610,625,640,615,630
9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,27,25,30,27,27,28,27,26,25,26,28,31,28,31,26,29,29,31,29,28,29,26,26,31,26,27,26,26,26,25,29,25,28,29,27,27,27,28,31,30,26,28,29,26,27,27,31,30,28,27,30,30,29,27,30,31,31,27,31,31,26,28,640,615,615,605,630,615,615,620,615,610,605,610,620,635,620,635,610,625,625,635,625,620,625,610,610,635,610,615,610,610,610,605,625,605,620,625,615,615,615,620,635,630,610,620,625,610,615,615,635,630,620,615,630,630,625,615,630,635,635,615,635,635,610,620
9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,26,26,28,27,26,26,29,26,25,26,27,28,27,29,28,26,26,28,26,26,31,27,25,30,26,29,26,28,25,26,29,27,30,26,25,26,28,26,30,31,27,26,31,25,28,26,28,28,25,26,27,30,31,26,28,31,30,29,30,28,27,26,625,610,610,610,620,615,610,610,625,610,605,610,615,620,615,625,620,610,610,620,610,610,635,615,605,630,610,625,610,620,605,610,625,615,630,610,605,610,620,610,630,635,615,610,635,605,620,610,620,620,605,610,615,630,635,610,620,635,630,625,630,620,615,610
